tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
889278841981685760,2017-07-24 00:19:32,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://twitter.com/dog_rates/status/889278841981685760/video/1,11.0,10.0,Oliver,None,4443.0,22113.0,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1.0,whippet,0.626152,True,borzoi,0.194742,True,saluki,0.0273507,True
888917238123831296,2017-07-23 00:22:39,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,https://twitter.com/dog_rates/status/888917238123831296/photo/1,11.0,10.0,Jim,None,3760.0,25635.0,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1.0,golden_retriever,0.714719,True,tibetan_mastiff,0.1201839999999999,True,labrador_retriever,0.1055059999999999,True
888804989199671297,2017-07-22 16:56:37,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Zeke,None,3534.0,22464.0,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1.0,golden_retriever,0.46976,True,labrador_retriever,0.184172,True,english_setter,0.0734817,True
888554962724278272,2017-07-22 00:23:06,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Ralphus,None,2877.0,17313.0,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3.0,siberian_husky,0.700377,True,eskimo_dog,0.166511,True,malamute,0.111411,True
888078434458587136,2017-07-20 16:49:33,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Gerald,None,2892.0,19151.0,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1.0,french_bulldog,0.995026,True,pug,0.000931908,True,bull_mastiff,0.000903211,True
887705289381826560,2017-07-19 16:06:48,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,https://twitter.com/dog_rates/status/887705289381826560/photo/1,11.0,10.0,Jeffrey,None,4533.0,26617.0,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1.0,basset,0.821664,True,redbone,0.0875815,True,weimaraner,0.0262364,True
887473957103951883,2017-07-19 00:47:34,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Canela,None,15019.0,60185.0,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2.0,pembroke,0.809197,True,rhodesian_ridgeback,0.05495,True,beagle,0.0389148,True
886983233522544640,2017-07-17 16:17:36,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Maya,None,6314.0,30383.0,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2.0,chihuahua,0.793469,True,toy_terrier,0.143528,True,can_opener,0.0322529,False
886736880519319552,2017-07-16 23:58:41,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b",https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Mingus,None,2629.0,10500.0,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1.0,kuvasz,0.309706,True,great_pyrenees,0.186136,True,dandie_dinmont,0.0863463,True
886680336477933568,2017-07-16 20:14:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA,https://twitter.com/dog_rates/status/886680336477933568/photo/1,11.0,10.0,Derek,None,3734.0,19731.0,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1.0,convertible,0.738995,False,sports_car,0.139952,False,car_wheel,0.0441726999999999,False
886366144734445568,2017-07-15 23:25:31,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Roscoe,pupper,2629.0,18545.0,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1.0,french_bulldog,0.999201,True,chihuahua,0.000361178,True,boston_bull,7.55616e-05,True
886258384151887873,2017-07-15 16:17:19,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,https://twitter.com/dog_rates/status/886258384151887873/photo/1,11.0,10.0,Waffles,None,5285.0,24519.0,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1.0,pug,0.943575,True,shower_cap,0.0252856,False,siamese_cat,0.00284892,False
885984800019947520,2017-07-14 22:10:11,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,https://twitter.com/dog_rates/status/885984800019947520/photo/1,11.0,10.0,Jimbo,None,5611.0,28604.0,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1.0,blenheim_spaniel,0.972494,True,shih-tzu,0.00663012,True,bernese_mountain_dog,0.00623915,True
885528943205470208,2017-07-13 15:58:47,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,https://twitter.com/dog_rates/status/885528943205470208/photo/1,11.0,10.0,Maisey,None,5326.0,31591.0,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1.0,pug,0.369275,True,labrador_retriever,0.265835,True,kuvasz,0.134697,True
884925521741709313,2017-07-12 00:01:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",https://twitter.com/dog_rates/status/884925521741709313/photo/1,11.0,10.0,Earl,None,15020.0,67272.0,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1.0,italian_greyhound,0.259916,True,american_staffordshire_terrier,0.198451,True,staffordshire_bullterrier,0.127725,True
884876753390489601,2017-07-11 20:47:12,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Lola,None,4673.0,24377.0,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1.0,chow,0.822103,True,norwich_terrier,0.106075,True,norfolk_terrier,0.0373485,True
884562892145688576,2017-07-11 00:00:02,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,https://twitter.com/dog_rates/status/884562892145688576/photo/1,11.0,10.0,Kevin,None,3907.0,21319.0,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1.0,pug,0.5464060000000001,True,french_bulldog,0.404291,True,brabancon_griffon,0.0440019,True
884162670584377345,2017-07-09 21:29:42,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,https://twitter.com/dog_rates/status/884162670584377345/photo/1,11.0,10.0,Yogi,doggo,2505.0,17941.0,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1.0,german_shepherd,0.707046,True,malinois,0.199396,True,norwegian_elkhound,0.0491476,True
883838122936631299,2017-07-09 00:00:04,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,https://twitter.com/dog_rates/status/883838122936631299/photo/1,11.0,10.0,Noah,None,2861.0,19168.0,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1.0,doberman,0.610946,True,miniature_pinscher,0.299603,True,kelpie,0.0630203,True
883482846933004288,2017-07-08 00:28:19,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948",https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Bella,None,8269.0,40207.0,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1.0,golden_retriever,0.943082,True,labrador_retriever,0.032409,True,kuvasz,0.00550072,True
883360690899218434,2017-07-07 16:22:55,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,https://twitter.com/dog_rates/status/883360690899218434/photo/1,11.0,10.0,Grizzwald,floofer,3077.0,19946.0,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1.0,chow,0.987997,True,tibetan_mastiff,0.00709872,True,newfoundland,0.00214033,True
882992080364220416,2017-07-06 15:58:11,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Rusty,None,3245.0,20981.0,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1.0,eskimo_dog,0.4667779999999999,True,siberian_husky,0.406044,True,dingo,0.0734143999999999,False
882762694511734784,2017-07-06 00:46:41,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,https://twitter.com/dog_rates/status/882762694511734784/photo/1,11.0,10.0,Gus,pupper,4094.0,24783.0,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1.0,labrador_retriever,0.85005,True,chesapeake_bay_retriever,0.074257,True,flat-coated_retriever,0.0155793999999999,True
882627270321602560,2017-07-05 15:48:34,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,https://twitter.com/dog_rates/status/882627270321602560/photo/1,11.0,10.0,Stanley,None,5061.0,24601.0,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1.0,pembroke,0.542982,True,chihuahua,0.251988,True,cardigan,0.107699,True
882268110199369728,2017-07-04 16:01:23,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Alfy,None,9630.0,39192.0,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1.0,golden_retriever,0.762211,True,labrador_retriever,0.0989848999999999,True,cocker_spaniel,0.0171995,True
882045870035918850,2017-07-04 01:18:17,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w",https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Koko,None,4080.0,25722.0,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1.0,web_site,0.949591,False,dhole,0.0173258,False,golden_retriever,0.00694063,True
881906580714921986,2017-07-03 16:04:48,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,https://twitter.com/dog_rates/status/881906580714921986/photo/1,11.0,10.0,Rey,None,2854.0,21443.0,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1.0,weimaraner,0.291539,True,chesapeake_bay_retriever,0.278966,True,koala,0.127017,False
881666595344535552,2017-07-03 00:11:11,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,https://twitter.com/dog_rates/status/881666595344535552/photo/1,11.0,10.0,Gary,None,8955.0,44546.0,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1.0,saluki,0.529012,True,afghan_hound,0.250003,True,golden_retriever,0.160739,True
881268444196462592,2017-07-01 21:49:04,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet https://t.co/cgwJwowTMC,https://twitter.com/dog_rates/status/881268444196462592/photo/1,11.0,10.0,Elliot,None,4492.0,20476.0,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1.0,tusker,0.473303,False,indian_elephant,0.245646,False,ibex,0.0556607,False
880935762899988482,2017-06-30 23:47:07,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking https://t.co/D0wb1GlKAt,https://twitter.com/dog_rates/status/880935762899988482/photo/1,11.0,10.0,Louis,None,2333.0,15051.0,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1.0,street_sign,0.251801,False,umbrella,0.115123,False,traffic_light,0.0695338,False
880465832366813184,2017-06-29 16:39:47,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Bella,None,5211.0,25029.0,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1.0,golden_retriever,0.913255,True,labrador_retriever,0.0263286,True,cocker_spaniel,0.00937082,True
880221127280381952,2017-06-29 00:27:25,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Jesse,None,3466.0,23669.0,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1.0,chihuahua,0.238525,True,meerkat,0.104256,False,clumber,0.0525802999999999,True
879862464715927552,2017-06-28 00:42:13,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Romeo,None,2927.0,19701.0,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3.0,basset,0.813507,True,beagle,0.146654,True,cocker_spaniel,0.00948502,True
879492040517615616,2017-06-27 00:10:17,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,https://twitter.com/dog_rates/status/879492040517615616/photo/1,11.0,10.0,Bailey,None,2628.0,20703.0,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1.0,german_short-haired_pointer,0.479896,True,vizsla,0.1243529999999999,True,bath_towel,0.0733202,False
879415818425184262,2017-06-26 19:07:24,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,https://twitter.com/dog_rates/status/879415818425184262/video/1,11.0,10.0,Duddles,None,37443.0,92846.0,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1.0,english_springer,0.383404,True,boston_bull,0.134967,True,cardigan,0.110481,True
879376492567855104,2017-06-26 16:31:08,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,https://twitter.com/dog_rates/status/879376492567855104/photo/1,11.0,10.0,Jack,None,2648.0,14857.0,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1.0,tricycle,0.663601,False,labrador_retriever,0.0334961,True,pembroke,0.0188266,True
879050749262655488,2017-06-25 18:56:45,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet https://t.co/2mJCDEJWdD,https://twitter.com/dog_rates/status/879050749262655488/photo/1,11.0,10.0,Steven,None,3955.0,19806.0,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,1.0,tabby,0.311861,False,window_screen,0.169123,False,egyptian_cat,0.132932,False
879008229531029506,2017-06-25 16:07:47,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,https://twitter.com/dog_rates/status/879008229531029506/photo/1,11.0,10.0,Beau,None,2241.0,16781.0,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1.0,vizsla,0.960513,True,miniature_pinscher,0.00943065,True,american_staffordshire_terrier,0.0087113,True
878776093423087618,2017-06-25 00:45:22,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Snoopy,puppo,3432.0,17134.0,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2.0,italian_greyhound,0.734684,True,whippet,0.1504869999999999,True,ibizan_hound,0.0397246,True
878281511006478336,2017-06-23 16:00:04,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https://t.co/245xJJElsY https://t.co/lUiQH219v6",https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Shadow,None,1077.0,6778.0,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1.0,basset,0.32042,True,collie,0.215975,True,appenzeller,0.1285069999999999,True
878057613040115712,2017-06-23 01:10:23,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Emmy,None,5739.0,37147.0,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1.0,french_bulldog,0.839097,True,boston_bull,0.0787993999999999,True,toy_terrier,0.0152433999999999,True
877736472329191424,2017-06-22 03:54:17,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r,https://twitter.com/dog_rates/status/668623201287675904/photo/1,11.0,10.0,Aja,None,15803.0,69270.0,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2.0,chesapeake_bay_retriever,0.8379559999999999,True,labrador_retriever,0.0620342,True,weimaraner,0.0405991,True
